Pick Date,Location,Product Variety,Yield Kg,Total Harvest Cost Per Kg,Pick Rate Kgs/Hr (Picker Only – Derived Kgs)
5/08/2021,[ATH]18B,Arana C00-009,669.03,3.35,10.83
5/08/2021,[GIN]Top05C,Snowchaser FL98-406,"1,261.48",4.41,5.68
5/08/2021,[GIN]Top06B,Snowchaser FL98-406,714.81,4.54,5.44
5/08/2021,[GIN]Top14,Arana C00-009,"1,209.25",1.96,18.75
5/08/2021,[GIN]Top17,Snowchaser FL98-406,329.98,6.90,4.98
5/08/2021,[GIN]Valley03,Snowchaser FL98-406,341.89,8.73,3.49
5/08/2021,[WAL]08,Snowchaser FL98-406,"1,677.56",4.99,5.45
5/08/2021,[WAL]09,Snowchaser FL98-406,832.79,5.05,5.33
5/08/2021,[WAL]10,Snowchaser FL98-406,236.95,6.32,4.52
5/08/2021,[WAL]11,Snowchaser FL98-406,"1,396.48",4.76,4.79
6/08/2021,[ATH]04,Arana C00-009,363.98,3.99,7.22
6/08/2021,[ATH]16A,Arana C00-009,317.44,3.39,9.92
6/08/2021,[ATH]19,Arana C00-009,426.89,3.60,11.34
6/08/2021,[ATH]20,Arana C00-009,773.18,3.09,11.60
6/08/2021,[ATH]21,Arana C00-009,518.55,3.51,11.52
6/08/2021,[ATH]22,Arana C00-009,312.33,3.19,14.57
6/08/2021,[ATH]23,Arana C00-009,489.43,3.12,10.73
6/08/2021,[ATH]24,Arana C00-009,494.61,3.42,10.85
6/08/2021,[ATH]25,Arana C00-009,214.16,3.31,12.31
6/08/2021,[ATH]26,Arana C00-009,342.47,3.02,18.12
6/08/2021,[ATH]VIP,Selections - H/B,474.57,5.79,5.49
6/08/2021,[Feath]12,R&D,461.17,6.04,5.20
6/08/2021,[GIN]Top03,Snowchaser FL98-406,"1,266.52",4.56,6.41
6/08/2021,[GIN]Top05B,Snowchaser FL98-406,78.30,6.80,5.04
6/08/2021,[GIN]Top08A,Arana C00-009,2.41,71.93,0.38
6/08/2021,[GIN]Top08B,Snowchaser FL98-406,67.87,5.37,5.45
6/08/2021,[GR]03,Mayra C97-390,208.23,5.23,5.29
6/08/2021,[GR]05,OPI Ridley 1111,537.72,4.59,5.71
6/08/2021,[S1]16-17,Snowchaser FL98-406,914.04,6.17,5.86
6/08/2021,[S1]18-19Bot,Arana C00-009,264.02,3.01,9.41
6/08/2021,[S1]18-19Top,Arana C00-009,560.69,3.04,11.23
6/08/2021,[S1]21Bot,C05-178,6.99,56.55,0.98
6/08/2021,[S1]21Bot,Kirra C99-042,271.96,4.95,6.30
6/08/2021,[S1]21Top,OPI Ridley 1111,264.00,4.96,5.79
6/08/2021,[S1]21Top,Snowchaser FL98-406,308.44,6.11,4.94
6/08/2021,[S1]24-25Ext,Arana C00-009,932.81,2.83,16.02
6/08/2021,[S1]27,Arana C00-009,317.13,3.14,15.39
6/08/2021,[WAL]04,Arana C00-009,554.99,3.54,7.62
6/08/2021,[WAL]05,Arana C00-009,961.12,3.95,12.60
6/08/2021,[WAL]06,Arana C00-009,860.89,3.61,9.02
6/08/2021,[WAL]07,Arana C00-009,964.78,3.63,10.65
6/08/2021,[WAL]10,Snowchaser FL98-406,"1,754.56",6.18,5.43
6/08/2021,[WAL]16A,Delight C13-051,95.36,6.67,4.24
7/08/2021,[ATH]12,Snowchaser FL98-406,539.71,6.71,4.35
7/08/2021,[ATH]16B,Arana C00-009,722.08,3.61,11.53
7/08/2021,[Feath]12,R&D,45.40,8.18,3.91
7/08/2021,[KD]15BB,Selections - H/B,549.96,4.36,7.71
7/08/2021,[RAN]01,Snowchaser FL98-406,"1,214.46",5.81,5.74
7/08/2021,[RAN]04,Snowchaser FL98-406,459.46,6.23,5.51
7/08/2021,[RAN]05,Giant C12-122,915.13,2.64,12.50
7/08/2021,[RAN]06,Snowchaser FL98-406,812.22,6.09,6.20
7/08/2021,[RAN]08,Snowchaser FL98-406,697.96,5.86,8.10
7/08/2021,[S1]16-17,Snowchaser FL98-406,"1,563.66",5.86,5.88
7/08/2021,[S2]88,Arana C00-009,897.14,3.24,14.32
9/08/2021,[ATH]06,Snowchaser FL98-406,232.75,8.30,3.42
9/08/2021,[ATH]11A,Snowchaser FL98-406,196.24,10.95,3.11
9/08/2021,[ATH]11B,Snowchaser FL98-406,228.35,6.68,4.16
9/08/2021,[GIN]Top01,Snowchaser FL98-406,"1,608.64",4.28,6.57
9/08/2021,[GIN]Top04,Snowchaser FL98-406,"1,069.26",4.32,6.10
9/08/2021,[KD]15BB,Selections - H/B,621.67,4.85,6.35
9/08/2021,[RAN]07,Snowchaser FL98-406,472.83,5.52,5.65
9/08/2021,[RAN]10,Snowchaser FL98-406,575.28,5.86,5.80
9/08/2021,[S1]11-12Ext,Snowchaser FL98-406,"1,207.60",5.11,6.87
9/08/2021,[S1]20Bot,Arana C00-009,170.02,3.29,8.83
9/08/2021,[S1]20Top,Arana C00-009,205.30,3.09,10.29
9/08/2021,[S1]28Ext,Snowchaser FL98-406,"1,921.57",5.41,6.82
9/08/2021,[S1]58,Snowchaser FL98-406,502.55,4.68,5.52
9/08/2021,[S3]Mrow01-30,Arana C00-009,77.58,4.23,7.39
9/08/2021,[S3]Mrow31-87,Arana C00-009,78.55,5.34,7.27
9/08/2021,[S3]Nrow01-54,Arana C00-009,152.39,4.11,13.96
9/08/2021,[S3]Nrow55-105,Arana C00-009,304.37,4.30,12.72
9/08/2021,[WAL]03,Snowchaser FL98-406,"2,326.97",5.26,7.52
9/08/2021,[WAL]14,Arana C00-009,702.70,3.18,14.61
9/08/2021,[WAL]15,Arana C00-009,635.94,2.16,14.13
9/08/2021,[WAL]16,Arana C00-009,513.66,2.19,11.70
9/08/2021,[WAL]17,Arana C00-009,699.51,3.11,14.22
10/08/2021,[ATH]11C,Snowchaser FL98-406,319.36,8.93,4.06
10/08/2021,[GR]06,Selections - H/B,438.08,6.49,4.79
10/08/2021,[KD]Hughs,Snowchaser FL98-406,510.59,5.83,5.15
10/08/2021,[RAN]10,Snowchaser FL98-406,"1,003.68",5.67,5.64
10/08/2021,[RAN]11,Snowchaser FL98-406,765.04,5.46,4.67
10/08/2021,[RAN]15,Snowchaser FL98-406,472.19,5.65,4.73
10/08/2021,[RAN]17,Snowchaser FL98-406,295.70,6.26,6.26
10/08/2021,[RAN]19,Snowchaser FL98-406,681.41,6.12,4.83
10/08/2021,[S1]01,Arana C00-009,661.46,2.57,17.37
10/08/2021,[S1]02,Arana C00-009,785.73,2.86,22.01
10/08/2021,[S1]11-12Ext,Snowchaser FL98-406,926.10,4.74,7.15
10/08/2021,[S1]13Back,Snowchaser FL98-406,589.63,5.09,6.60
10/08/2021,[S1]28Ext,Snowchaser FL98-406,480.53,6.50,6.20
10/08/2021,[S1]58,Selections - H/B,127.30,6.06,4.79
10/08/2021,[S1]58,Snowchaser FL98-406,499.80,5.02,5.88
10/08/2021,[WAL]03,Snowchaser FL98-406,412.89,6.26,5.90
10/08/2021,[WAL]12,Snowchaser FL98-406,474.40,4.36,5.82
10/08/2021,[WAL]13,Snowchaser FL98-406,330.89,6.20,4.69
11/08/2021,[ATH]07,Arana C00-009,749.79,4.08,10.56
11/08/2021,[ATH]08,Arana C00-009,"1,817.80",2.78,14.26
11/08/2021,[ATH]09,Arana C00-009,666.65,3.73,11.04
11/08/2021,[ATH]10,Arana C00-009,387.35,3.92,7.44
11/08/2021,[Feath]10,R&D,92.82,6.93,4.62
11/08/2021,[Feath]11,R&D,330.98,6.81,4.63
11/08/2021,[Feath]22,Snowchaser FL98-406,"1,218.03",4.99,6.19
11/08/2021,[GIN]Top01,Snowchaser FL98-406,419.74,4.17,5.10
11/08/2021,[GIN]Top02,Snowchaser FL98-406,"1,825.19",3.75,8.26
11/08/2021,[GIN]Top04,Snowchaser FL98-406,"1,630.09",4.05,6.86
11/08/2021,[GIN]Valley07,Arana C00-009,960.89,2.70,16.01
11/08/2021,[GIN]Valley11,Arana C00-009,"1,583.74",1.83,23.37
11/08/2021,[RAN]03,Snowchaser FL98-406,"1,052.75",6.59,6.58
11/08/2021,[RAN]15,Snowchaser FL98-406,421.03,6.15,5.78
11/08/2021,[RAN]17,Snowchaser FL98-406,51.79,11.63,2.85
11/08/2021,[RAN]19,Snowchaser FL98-406,88.61,7.86,3.60
11/08/2021,[RAN]TRIAL1-2,Snowchaser FL98-406,460.85,4.58,5.52
11/08/2021,[RAN]TRIAL3,Arana C00-009,91.46,4.38,9.90
11/08/2021,[RAN]TRIAL4,Snowchaser FL98-406,176.92,8.11,4.08
11/08/2021,[S1]03,Arana C00-009,509.53,2.31,18.97
11/08/2021,[S1]04,Arana C00-009,478.73,2.94,17.63
11/08/2021,[S1]26,Snowchaser FL98-406,"1,110.96",5.38,5.87
11/08/2021,[S3]U,Arana C00-009,"2,176.75",1.93,20.06
11/08/2021,[S3]V,Arana C00-009,984.16,1.78,24.41
11/08/2021,[Tols]01,Arana C00-009,16.84,20.70,1.40
11/08/2021,[Tols]02,Arana C00-009,113.38,2.53,7.87
11/08/2021,[Tols]03,Arana C00-009,68.78,2.67,4.06
11/08/2021,[Tols]04,Arana C00-009,32.22,2.73,3.04
11/08/2021,[Tols]05,Arana C00-009,189.48,2.47,13.12
11/08/2021,[Tols]06,Arana C00-009,89.57,2.58,5.28
11/08/2021,[Tols]07,Arana C00-009,247.33,5.79,10.85
11/08/2021,[WAL]08,Snowchaser FL98-406,602.01,8.25,4.81
11/08/2021,[WAL]09,Snowchaser FL98-406,458.45,8.57,4.60
12/08/2021,[Feath]10,R&D,181.73,6.27,4.88
12/08/2021,[Feath]11,R&D,409.36,5.09,6.00
12/08/2021,[GIN]Top06B,Snowchaser FL98-406,"1,055.56",4.26,6.14
12/08/2021,[GIN]Top07,Snowchaser FL98-406,"1,026.06",3.75,7.68
12/08/2021,[GIN]Valley02,Snowchaser FL98-406,"1,291.86",5.69,5.00
12/08/2021,[GIN]Valley12,Arana C00-009,"1,030.99",2.09,15.59
12/08/2021,[GR]06,Snowchaser FL98-406,166.76,5.11,4.63
12/08/2021,[GR]07,Snowchaser FL98-406,670.97,5.09,7.02
12/08/2021,[GR]08,Snowchaser FL98-406,369.86,4.83,5.58
12/08/2021,[GR]09,Snowchaser FL98-406,233.01,5.35,6.21
12/08/2021,[Ponds]Parker,Kirra C99-042,441.39,4.87,4.68
12/08/2021,[Ponds]Stokes,Mayra C97-390,359.32,4.49,7.27
12/08/2021,[RAN]12,Snowchaser FL98-406,701.20,6.68,4.97
12/08/2021,[RAN]13,Snowchaser FL98-406,844.40,5.72,6.26
12/08/2021,[RAN]14,Snowchaser FL98-406,590.03,6.01,5.23
12/08/2021,[RAN]16,Snowchaser FL98-406,882.25,5.83,5.25
12/08/2021,[S1]13Front,Giant C12-122,174.50,3.07,10.41
12/08/2021,[S1]13Front,Snowchaser FL98-406,547.33,5.98,6.26
12/08/2021,[S1]32-33,Arana C00-009,"1,139.19",2.64,12.87
12/08/2021,[S3]R,Arana C00-009,"2,042.61",1.93,16.39
12/08/2021,[S3]S,Arana C00-009,"1,323.45",2.12,17.23
12/08/2021,[WAL]08,Snowchaser FL98-406,"1,188.65",7.38,4.33
12/08/2021,[WAL]09,Snowchaser FL98-406,"1,146.03",6.97,4.63
12/08/2021,[WAL]11,Snowchaser FL98-406,170.78,6.91,7.49
13/08/2021,[GIN]Top07,Snowchaser FL98-406,"1,146.43",4.09,8.27
13/08/2021,[GIN]Top12,Kirra C99-042,246.09,8.66,3.14
13/08/2021,[GIN]Top15,Snowchaser FL98-406,"1,123.02",5.95,6.99
13/08/2021,[GIN]Valley01,Snowchaser FL98-406,642.81,6.16,5.12
13/08/2021,[GIN]Valley02,Snowchaser FL98-406,902.55,6.03,4.54
13/08/2021,[GR]09,Snowchaser FL98-406,81.35,7.96,5.25
13/08/2021,[GR]10,Snowchaser FL98-406,300.86,5.23,5.71
13/08/2021,[GR]11,Snowchaser FL98-406,460.67,4.91,5.93
13/08/2021,[GR]12,Snowchaser FL98-406,589.33,4.74,5.13
13/08/2021,[RAN]01,Snowchaser FL98-406,245.78,7.71,3.37
13/08/2021,[RAN]02,Snowchaser FL98-406,300.06,7.64,3.68
13/08/2021,[RAN]18,Snowchaser FL98-406,920.74,5.88,6.08
13/08/2021,[S1]48A,Arana C00-009,29.75,5.12,5.00
13/08/2021,[S1]48BC,Arana C00-009,"1,316.02",2.28,17.13
13/08/2021,[S1]49A,Arana C00-009,431.01,2.92,14.74
13/08/2021,[S1]49BC,Arana C00-009,27.82,16.18,1.90
13/08/2021,[S1]50-51A,Arana C00-009,512.87,2.09,14.65
13/08/2021,[S1]50-51B,Arana C00-009,100.98,3.37,9.76
13/08/2021,[S1]50-51B,C05-200,498.09,3.06,9.51
13/08/2021,[S1]50-51C,Arana C00-009,237.35,2.08,10.14
13/08/2021,[S1]50-51D,Arana C00-009,614.64,2.53,15.52
13/08/2021,[S2]85,Selections - H/B,806.94,4.71,6.40
13/08/2021,[S2]87,R&D,364.09,5.09,6.83
13/08/2021,[WAL]09,Snowchaser FL98-406,429.66,7.36,4.34
13/08/2021,[WAL]10,Snowchaser FL98-406,"1,639.11",7.10,4.42
13/08/2021,[WAL]11,Snowchaser FL98-406,789.73,7.98,3.77
14/08/2021,[GIN]Top15,Snowchaser FL98-406,935.97,5.57,6.85
14/08/2021,[GIN]Top16,Snowchaser FL98-406,"1,123.87",4.99,6.58
14/08/2021,[GIN]Valley01,Snowchaser FL98-406,360.02,5.95,4.55
14/08/2021,[GIN]Valley06,Mayra C97-390,"1,605.48",3.98,9.13
16/08/2021,[ATH]01,Arana C00-009,433.39,5.07,7.13
16/08/2021,[ATH]02,Arana C00-009,864.77,3.94,9.15
16/08/2021,[ATH]03,Arana C00-009,646.15,4.30,9.69
16/08/2021,[ATH]04,Arana C00-009,215.35,4.51,5.93
16/08/2021,[ATH]05,Arana C00-009,495.53,6.11,8.58
16/08/2021,[GIN]Top05A,Arana C00-009,238.65,2.10,13.88
16/08/2021,[GIN]Top05B,Snowchaser FL98-406,182.66,3.31,7.44
16/08/2021,[GIN]Top05C,Snowchaser FL98-406,963.36,3.59,8.33
16/08/2021,[GIN]Top06A,VIP,170.42,3.68,7.94
16/08/2021,[GIN]Top16,Snowchaser FL98-406,841.28,5.14,5.91
16/08/2021,[GIN]Valley01,Snowchaser FL98-406,918.03,6.24,5.19
16/08/2021,[GIN]Valley05,VIP,454.95,4.05,8.23
16/08/2021,[Ponds]Biddle,Mayra C97-390,118.27,5.02,6.69
16/08/2021,[Ponds]Bullock,Mayra C97-390,233.72,5.63,5.48
16/08/2021,[Ponds]Walter,Mayra C97-390,142.91,5.29,3.16
16/08/2021,[S1]06A,Snowchaser FL98-406,"1,085.45",5.27,6.46
16/08/2021,[S1]06B,Snowchaser FL98-406,807.90,5.02,7.08
16/08/2021,[S1]32-33Ext,Arana C00-009,"1,243.08",2.45,15.46
16/08/2021,[S1]55-56,C04-047,73.01,3.72,7.56
16/08/2021,[S1]55-56,C04-073,14.83,13.53,2.08
16/08/2021,[S1]55-56,Kirra C99-042,366.44,5.97,5.26
16/08/2021,[S1]57-59Ext,Corindi Verdure C08-141,189.09,5.03,10.00
16/08/2021,[S1]57-59Ext,Kirra C99-042,379.73,5.27,7.25
16/08/2021,[S1]78,Arana C00-009,189.42,3.01,11.85
16/08/2021,[S1]94,Arana C00-009,163.81,4.44,10.25
16/08/2021,[S1]95,Arana C00-009,373.52,3.01,11.56
16/08/2021,[S2]85,Selections - H/B,493.70,5.45,5.74
16/08/2021,[S2]86,Selections - H/B,18.00,6.29,6.00
16/08/2021,[S2]90-92,Arana C00-009,"1,135.34",2.04,15.18
16/08/2021,[WAL]01A,Snowchaser FL98-406,623.96,5.68,5.27
16/08/2021,[WAL]01B,Arana C00-009,348.98,4.76,6.33
16/08/2021,[WAL]02A,Arana C00-009,276.23,3.82,10.09
16/08/2021,[WAL]02B,Giant C12-122,674.48,3.17,9.93
16/08/2021,[WAL]04,Arana C00-009,418.20,5.02,8.80
16/08/2021,[WAL]05,Arana C00-009,699.57,4.16,9.11
16/08/2021,[WAL]06,Arana C00-009,840.69,3.71,11.06
16/08/2021,[WAL]07,Arana C00-009,904.27,3.73,9.71
17/08/2021,[ATH]06,Snowchaser FL98-406,426.79,9.85,2.81
17/08/2021,[ATH]16A,Arana C00-009,191.83,2.95,5.73
17/08/2021,[ATH]16B,Arana C00-009,602.44,2.82,9.40
17/08/2021,[ATH]17A,Arana C00-009,206.22,3.11,7.34
17/08/2021,[ATH]17B,Arana C00-009,117.05,3.36,5.88
17/08/2021,[ATH]17C,Arana C00-009,31.94,5.28,6.96
17/08/2021,[ATH]18A,Arana C00-009,996.93,2.78,11.77
17/08/2021,[ATH]18B,Arana C00-009,554.62,2.57,9.81
17/08/2021,[ATH]19,Arana C00-009,279.07,3.06,13.88
17/08/2021,[ATH]20,Arana C00-009,464.68,3.09,10.99
17/08/2021,[ATH]21,Arana C00-009,391.49,3.16,11.55
17/08/2021,[ATH]22,Arana C00-009,291.04,3.21,14.48
17/08/2021,[ATH]23,Arana C00-009,289.15,2.60,9.89
17/08/2021,[ATH]24,Arana C00-009,364.55,3.92,7.99
17/08/2021,[ATH]25,Arana C00-009,193.02,3.14,11.00
17/08/2021,[ATH]26,Arana C00-009,284.28,3.66,9.35
17/08/2021,[ATH]VIP,Selections - H/B,361.77,8.45,3.59
17/08/2021,[GIN]Top05C,Snowchaser FL98-406,"1,602.53",3.32,8.87
17/08/2021,[GIN]Top11,Arana C00-009,"3,413.58",1.55,19.49
17/08/2021,[GIN]Valley01,Snowchaser FL98-406,414.79,5.77,4.49
17/08/2021,[GIN]Valley04A,Mayra C97-390,146.51,5.57,9.95
17/08/2021,[GIN]Valley04B,Snowchaser FL98-406,583.78,5.79,5.27
17/08/2021,[GIN]Valley08,Arana C00-009,"1,264.26",2.40,15.91
17/08/2021,[GR]02,Snowchaser FL98-406,"1,687.70",4.78,7.47
17/08/2021,[S1]21Bot,C05-178,32.80,10.64,2.70
17/08/2021,[S1]21Bot,Kirra C99-042,464.96,4.66,5.51
17/08/2021,[S1]21Top,OPI Ridley 1111,327.66,4.77,6.56
17/08/2021,[S1]21Top,Snowchaser FL98-406,249.99,5.02,5.66
17/08/2021,[S1]39-41Front,Arana C00-009,"2,637.71",2.11,18.45
17/08/2021,[S1]57,Snowchaser FL98-406,"1,298.88",5.02,6.32
17/08/2021,[S2]86,Selections - H/B,"1,034.11",3.61,8.39
17/08/2021,[WAL]16A,Delight C13-051,75.31,4.24,7.38
17/08/2021,[WAL]16B,Delight C13-051,64.35,3.72,7.66
17/08/2021,[WAL]16D,C14-409,79.15,1.80,15.83
17/08/2021,[WAL]16E,C13-114,227.72,3.84,8.08
18/08/2021,[GIN]Top03,Snowchaser FL98-406,"2,146.98",3.59,8.32
18/08/2021,[GIN]Top05C,Snowchaser FL98-406,553.99,3.89,6.17
18/08/2021,[GIN]Valley04B,Snowchaser FL98-406,"1,975.78",5.79,5.88
18/08/2021,[RAN]05,Giant C12-122,"1,949.73",2.22,16.25
18/08/2021,[S1]16-17,Snowchaser FL98-406,"4,128.99",4.50,7.19
18/08/2021,[S1]28Ext,Snowchaser FL98-406,695.15,5.33,6.48
18/08/2021,[S1]29Ext,Giant C12-122,"1,194.28",2.94,13.79
18/08/2021,[S1]42-43Back,Arana C00-009,898.47,2.32,14.68
18/08/2021,[S1]42-43Front,Arana C00-009,892.76,2.19,15.95
18/08/2021,[S2]83,Arana C00-009,280.71,4.81,7.57
18/08/2021,[S2]86,Selections - H/B,807.40,4.37,6.99
18/08/2021,[S3]X,Corindi Verdure C08-141,97.67,4.68,9.87
18/08/2021,[S3]X,Kirra C99-042,106.09,4.98,8.67
18/08/2021,[WAL]03,Snowchaser FL98-406,732.54,6.21,4.60
18/08/2021,[WAL]08,Snowchaser FL98-406,"1,063.06",6.28,4.36
18/08/2021,[WAL]09,Snowchaser FL98-406,739.90,6.53,3.69
19/08/2021,[GIN]Top03,Snowchaser FL98-406,841.47,3.45,9.55
19/08/2021,[GIN]Valley04B,Snowchaser FL98-406,"2,630.41",6.05,6.09
19/08/2021,[GIN]Valley07,Arana C00-009,428.14,3.38,10.88
19/08/2021,[GIN]Valley09,Akala C03-158,"1,069.46",3.52,10.18
19/08/2021,[GIN]Valley13B,Arana C00-009,380.47,1.89,13.49
19/08/2021,[RAN]14,Snowchaser FL98-406,318.60,5.41,6.32
19/08/2021,[RAN]15,Snowchaser FL98-406,512.19,5.23,5.21
19/08/2021,[RAN]17,Snowchaser FL98-406,600.49,5.29,4.86
19/08/2021,[S1]11-12Ext,Kirra C99-042,211.91,4.36,5.77
19/08/2021,[S1]11-12Ext,Snowchaser FL98-406,763.53,4.32,6.79
19/08/2021,[S1]12Mid,Kirra C99-042,371.15,4.75,7.78
19/08/2021,[S1]13Back,Snowchaser FL98-406,427.88,4.68,6.26
19/08/2021,[S1]16-17,Snowchaser FL98-406,"2,489.23",4.69,7.52
19/08/2021,[S1]24,C12-069,"1,101.01",3.85,9.40
19/08/2021,[S1]24-25Ext,Arana C00-009,"1,278.33",1.91,18.02
19/08/2021,[S1]28Ext,Snowchaser FL98-406,963.47,5.31,7.42
19/08/2021,[S1]36-37,Arana C00-009,36.80,3.06,10.00
19/08/2021,[S1]36-37,Kirra C99-042,7.68,15.93,1.92
19/08/2021,[S1]36-37,Snowchaser FL98-406,92.00,5.68,5.75
19/08/2021,[S2]86,Selections - H/B,524.35,4.53,7.05
19/08/2021,[S2]88,R&D,128.48,5.45,6.53
19/08/2021,[WAL]03,Snowchaser FL98-406,374.60,5.85,6.42
19/08/2021,[WAL]12,Snowchaser FL98-406,586.98,4.77,6.44
19/08/2021,[WAL]13,Snowchaser FL98-406,499.61,6.08,5.53
19/08/2021,[WAL]14,Arana C00-009,591.40,2.33,12.55
19/08/2021,[WAL]15,Arana C00-009,540.40,2.67,13.90
19/08/2021,[WAL]16,Arana C00-009,418.09,2.73,17.52
19/08/2021,[WAL]17,Arana C00-009,571.53,2.28,14.70
20/08/2021,[Feath]07,R&D,565.01,5.04,5.84
20/08/2021,[GIN]Top03,Snowchaser FL98-406,931.15,3.86,6.33
20/08/2021,[GIN]Top09,Snowchaser FL98-406,"2,104.73",4.72,6.18
20/08/2021,[GIN]Valley09,Akala C03-158,529.60,3.57,9.54
20/08/2021,[GIN]Valley10,Akala C03-158,"1,437.61",3.69,10.14
20/08/2021,[GR]03,Mayra C97-390,762.26,4.64,7.61
20/08/2021,[GR]04,OPI Ridley 1111,"1,225.83",3.59,9.15
20/08/2021,[GR]15,OPI Ridley 1111,599.94,4.43,8.51
20/08/2021,[GR]16,OPI Ridley 1111,"1,622.98",4.24,9.61
20/08/2021,[RAN]09,Arana C00-009,689.19,3.20,9.92
20/08/2021,[RAN]13,Snowchaser FL98-406,"1,004.06",6.30,6.27
20/08/2021,[RAN]14,Snowchaser FL98-406,200.64,5.72,3.26
20/08/2021,[RAN]15,Snowchaser FL98-406,870.91,5.00,5.54
20/08/2021,[RAN]16,Snowchaser FL98-406,"1,003.20",4.73,6.55
20/08/2021,[RAN]19,Snowchaser FL98-406,970.55,4.89,6.54
20/08/2021,[S1]11-12Ext,Snowchaser FL98-406,"1,912.23",4.41,6.58
20/08/2021,[S1]27,Arana C00-009,473.44,2.31,15.09
20/08/2021,[S1]28Ext,Snowchaser FL98-406,747.86,5.25,7.69
20/08/2021,[S1]36-37,Arana C00-009,206.00,4.29,6.87
20/08/2021,[S1]36-37,Snowchaser FL98-406,31.80,17.81,3.79
21/08/2021,[Feath]12,R&D,426.20,5.55,5.26
21/08/2021,[GIN]Top01,Snowchaser FL98-406,"2,083.61",3.39,8.43
21/08/2021,[GIN]Top08B,Snowchaser FL98-406,244.59,3.93,8.66
21/08/2021,[GIN]Top09,Snowchaser FL98-406,903.34,5.22,5.43
21/08/2021,[GR]04,OPI Ridley 1111,"1,440.96",3.85,8.22
21/08/2021,[GR]05,OPI Ridley 1111,"2,833.66",2.47,9.94
21/08/2021,[KD]26B,Arana C00-009,379.21,3.01,15.37
21/08/2021,[RAN]07,Snowchaser FL98-406,559.50,5.59,5.00
21/08/2021,[RAN]10,Snowchaser FL98-406,"1,330.82",5.56,6.05
21/08/2021,[RAN]11,Snowchaser FL98-406,646.39,5.88,5.04
21/08/2021,[RAN]12,Snowchaser FL98-406,792.41,5.43,5.12
21/08/2021,[RAN]18,Snowchaser FL98-406,649.85,5.51,5.19
21/08/2021,[S1]11-12Ext,Snowchaser FL98-406,316.53,4.50,6.16
21/08/2021,[S1]28Ext,Snowchaser FL98-406,519.64,5.13,9.00
21/08/2021,[S1]34,Arana C00-009,839.70,1.85,14.58
21/08/2021,[S1]35,Arana C00-009,978.75,2.16,15.19
21/08/2021,[S2]88,Arana C00-009,"1,547.83",1.96,16.65
23/08/2021,[ATH]07,Arana C00-009,499.70,3.08,6.98
23/08/2021,[ATH]08,Arana C00-009,"1,381.68",2.75,11.47
23/08/2021,[ATH]09,Arana C00-009,507.47,3.97,7.74
23/08/2021,[ATH]10,Arana C00-009,541.73,3.45,8.83
23/08/2021,[ATH]11A,Snowchaser FL98-406,193.68,15.30,1.91
23/08/2021,[ATH]11B,Snowchaser FL98-406,110.68,9.58,2.86
23/08/2021,[ATH]11C,Snowchaser FL98-406,287.19,9.01,3.52
23/08/2021,[ATH]12,Snowchaser FL98-406,463.96,7.83,3.74
23/08/2021,[Feath]12,R&D,579.00,5.77,5.32
23/08/2021,[Feath]14,Kirra C99-042,443.61,4.54,8.70
23/08/2021,[Feath]14,Mayra C97-390,"1,092.63",3.61,8.32
23/08/2021,[Feath]22,Snowchaser FL98-406,"1,084.77",4.62,5.68
23/08/2021,[Feath]23,Corindi Verdure C08-141,184.43,3.99,7.99
23/08/2021,[Feath]23,Kirra C99-042,421.39,4.33,6.56
23/08/2021,[GIN]Top01,Snowchaser FL98-406,"2,047.81",3.68,8.63
23/08/2021,[GIN]Top07,Snowchaser FL98-406,665.64,4.00,8.62
23/08/2021,[GIN]Top08B,Snowchaser FL98-406,"1,881.42",3.91,7.85
23/08/2021,[GIN]Top09,Snowchaser FL98-406,57.71,7.87,2.79
23/08/2021,[GIN]Top14,Arana C00-009,"2,272.04",1.64,18.96
23/08/2021,[GR]16,OPI Ridley 1111,841.18,4.40,9.00
23/08/2021,[GR]17,OPI Ridley 1111,"1,723.36",2.73,10.75
23/08/2021,[Ponds]Pollard,Mayra C97-390,953.21,3.82,7.03
24/08/2021,[Feath]12,R&D,231.34,4.84,6.22
24/08/2021,[Feath]14,Kirra C99-042,421.17,4.45,7.77
24/08/2021,[Feath]17,Corindi Verdure C08-141,134.23,4.20,8.36
24/08/2021,[GIN]Top02,Snowchaser FL98-406,"3,450.72",3.31,9.55
24/08/2021,[GIN]Top07,Snowchaser FL98-406,"2,818.67",3.77,8.29
24/08/2021,[Ponds]Pollard,Mayra C97-390,486.97,3.70,6.78
24/08/2021,[RAN]02,Snowchaser FL98-406,86.89,12.61,2.23
24/08/2021,[RAN]03,Snowchaser FL98-406,566.18,6.73,5.42
24/08/2021,[RAN]04,Snowchaser FL98-406,594.38,6.58,6.40
24/08/2021,[RAN]05,Giant C12-122,"1,003.98",2.76,10.91
24/08/2021,[RAN]06,Snowchaser FL98-406,"1,675.33",4.71,6.99
24/08/2021,[RAN]08,Snowchaser FL98-406,523.00,5.92,4.88
24/08/2021,[S1]01,Arana C00-009,"1,174.37",1.99,21.84
24/08/2021,[S1]18-19Bot,Arana C00-009,458.28,2.60,7.27
24/08/2021,[S1]20Bot,Arana C00-009,235.80,2.58,8.82
24/08/2021,[S1]20Top,Arana C00-009,238.95,3.09,8.31
24/08/2021,[S1]22-23,Arana C00-009,47.60,14.85,2.73
